_id,titulo,portada,slug,descripcion,etiqueta,clasificacion,categoria,subcategorias,labels[0],labels[1],labels[2],labels[3],labels[4],estado,createdAT,tenant,__v
6852ddc311304d6fc7c26e4c,Mochila Junior Pink Max 705,44a0cdf6-8c64-42dd-ab25-d7d010b0f53f.jpg,mochila-junior-pink-max-705,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Nuevo,Niñas,6852dcdc42ef544cc771d501,Mochilas Escolares,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,false,2025-04-17T02:54:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26e50,Set Colección Sweet 2.0 565,b44aa261-d2c0-48be-b30b-e0898c59d174.jpg,set-coleccion-sweet-2-0-565,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Oferta,Niñas,6852dcdc42ef544cc771d515,Personajes,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,,true,2025-04-16T23:48:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26e58,Cartuchera Adventure Pro 954,0ba31f38-516a-4a03-85cd-e53a2a80367c.jpg,cartuchera-adventure-pro-954,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Oferta,Niños,6852dcdc42ef544cc771d504,Loncheras,etiqueta_1,,,,,true,2025-04-17T00:14:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26e5e,Set Colección Sweet Premium 461,31b03001-ce44-4ece-83ae-a822cb714f18.jpg,set-coleccion-sweet-premium-461,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Destacado,Niñas,6852dcdc42ef544cc771d515,Colecciones Infantiles,etiqueta_1,,,,,true,2025-04-17T00:48:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26e67,Estuche Triple Stars Plus 187,cf84f679-b70f-4a7d-bb16-e2b5c86c3f92.jpg,estuche-triple-stars-plus-187,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Exclusivo,Niñas,6852dcdc42ef544cc771d505,Estuches,etiqueta_1,,,,,true,2025-04-16T23:18:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26e71,Chaqueta City Pro 200,937a9deb-2e68-4e8b-8e3a-bdf0e4f39b77.jpg,chaqueta-city-pro-200,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Edición Limitada,Femenino,6852dcdc42ef544cc771d507,Gorras y Sombreros,etiqueta_1,etiqueta_2,,,,true,2025-04-17T02:35:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26e84,Zapatillas City Max 970,92229e64-521b-4681-9517-e8d25101ecbb.jpg,zapatillas-city-max-970,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Oferta,Masculino,6852dcdc42ef544cc771d50a,Zapatillas Casual,etiqueta_1,etiqueta_2,etiqueta_3,,,true,2025-04-17T03:04:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26eae,Mochila Premium Premium 820,517f0646-0afa-46d3-905d-5e3b0d55256d.jpg,mochila-premium-premium-820,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Exclusivo,Masculino,6852dcdc42ef544cc771d512,Premium,etiqueta_1,etiqueta_2,etiqueta_3,,,true,2025-04-17T00:01:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26eb7,Set Colección Infantil Max 467,ebbe1c04-8abd-4e70-b7c1-b427f2377b60.jpg,set-coleccion-infantil-max-467,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Edición Limitada,Niños,6852dcdc42ef544cc771d514,Personajes,etiqueta_1,etiqueta_2,etiqueta_3,,,false,2025-04-17T02:58:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26ebd,Kit Edición Limitada Premium 959,20aa0922-703d-4fcb-80ff-1e50491a101b.jpg,kit-edicion-limitada-premium-959,"Fabricado con los mejores materiales, ofrece comodidad y espacio. Su diseño único refleja tu personalidad.",Edición Limitada,Masculino,6852dcdc42ef544cc771d512,Premium,etiqueta_1,etiqueta_2,,,,false,2025-04-16T23:33:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26ec8,Set Colección Sweet 2.0 647,1f5defa6-007c-456f-b5ea-a7e098229421.jpg,set-coleccion-sweet-2-0-647,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Exclusivo,Niñas,6852dcdc42ef544cc771d515,Personajes,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,true,2025-04-17T00:30:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26ecc,Tenis Sport Girl Premium 926,005523fb-68be-45eb-b873-7d162cc48984.jpg,tenis-sport-girl-premium-926,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Edición Limitada,Niñas,6852dcdc42ef544cc771d50d,Sandalias,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,false,2025-04-17T02:41:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26ed8,Camiseta Fun Lite 687,255fd7f4-cecd-4e23-b1ef-d835aee37956.jpg,camiseta-fun-lite-687,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Nuevo,Niños,6852dcdc42ef544cc771d508,Gorras y Sombreros,etiqueta_1,etiqueta_2,etiqueta_3,,,true,2025-04-17T02:27:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26eec,Set Colección Sweet Premium 700,f4cff75a-4b5a-4ba8-9433-e6c26c078d26.jpg,set-coleccion-sweet-premium-700,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Oferta,Niñas,6852dcdc42ef544cc771d515,Colecciones Infantiles,etiqueta_1,etiqueta_2,,,,true,2025-04-16T23:47:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26ef2,Tenis Sport Girl Premium 571,1e591d69-b69d-4cd6-98ef-adb1213b62e2.jpg,tenis-sport-girl-premium-571,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Nuevo,Niñas,6852dcdc42ef544cc771d50d,Botas,etiqueta_1,etiqueta_2,,,,true,2025-04-17T00:37:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26f11,Mochila Premium Lite 546,7f1e9b2b-c2e0-49e8-8d70-628031b56a24.jpg,mochila-premium-lite-546,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Nuevo,Masculino,6852dcdc42ef544cc771d512,Colecciones Limitadas,etiqueta_1,etiqueta_2,etiqueta_3,,,false,2025-04-17T01:40:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26f1b,Set Eco-friendly Plus 2.0 388,aec61a07-171f-48a9-9f34-8f981d0a4e2a.jpg,set-eco-friendly-plus-2-0-388,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Oferta,Femenino,6852dcdc42ef544cc771d513,Eco-friendly,etiqueta_1,etiqueta_2,,,,false,2025-04-17T00:11:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26f26,Case Phone Fashion Plus 943,b7a0a031-5449-4a7a-bcc7-9cbdd0e2e568.jpg,case-phone-fashion-plus-943,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Destacado,Femenino,6852dcdc42ef544cc771d50f,Audífonos,etiqueta_1,,,,,false,2025-04-17T03:12:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26f2d,Billetera Slim Premium 841,b6a91176-99db-4c12-a49d-b046eb0cd4f3.jpg,billetera-slim-premium-841,Material duradero y tecnología avanzada. Combina funcionalidad y estilo para acompañarte en todas tus actividades.,Exclusivo,Femenino,6852dcdc42ef544cc771d503,Estuches,etiqueta_1,etiqueta_2,etiqueta_3,,,true,2025-04-16T23:36:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26f33,Case Phone Cute Pro 330,957d991b-0cf9-4548-bada-6569499d7f9a.jpg,case-phone-cute-pro-330,"Fabricado con los mejores materiales, ofrece comodidad y espacio. Su diseño único refleja tu personalidad.",Nuevo,Niñas,6852dcdc42ef544cc771d511,Accesorios para Celular,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,false,2025-04-17T02:40:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26f3a,Set Colección Sweet Lite 589,e23ad342-f995-4a06-b9d9-fef6bd89aba4.jpg,set-coleccion-sweet-lite-589,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Edición Limitada,Niñas,6852dcdc42ef544cc771d515,Personajes,etiqueta_1,etiqueta_2,,,,false,2025-04-17T00:39:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26f40,Mochila Escolar Hero Max 366,e4b4d187-7005-4e83-8ef1-28933c244972.jpg,mochila-escolar-hero-max-366,Material duradero y tecnología avanzada. Combina funcionalidad y estilo para acompañarte en todas tus actividades.,Nuevo,Niños,6852dcdc42ef544cc771d500,Loncheras,etiqueta_1,,,,,true,2025-04-16T23:26:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26f47,Maleta Weekend Max 669,4baf5e39-a072-4c6e-8534-10a53cfbbef6.jpg,maleta-weekend-max-669,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Nuevo,Masculino,6852dcdc42ef544cc771d4ff,Maletas de Viaje,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,true,2025-04-17T02:28:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26f4e,Case Phone Cute Lite 741,41c6584a-6687-42aa-bcdb-20925a935eb1.jpg,case-phone-cute-lite-741,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Edición Limitada,Niñas,6852dcdc42ef544cc771d511,Accesorios para Celular,etiqueta_1,etiqueta_2,,,,false,2025-04-16T23:50:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26f54,Case Phone Fashion Plus 118,f6514eca-aa16-4d0a-b937-9ebfd9986b5b.jpg,case-phone-fashion-plus-118,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Oferta,Femenino,6852dcdc42ef544cc771d50f,Cargadores,etiqueta_1,etiqueta_2,,,,false,2025-04-17T02:34:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26f5a,Sandalias Summer Kid Lite 305,8e3d487b-d3ab-41ab-a4e8-5b1a34c73f6f.jpg,sandalias-summer-kid-lite-305,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Edición Limitada,Niñas,6852dcdc42ef544cc771d50d,Botas,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,,true,2025-04-17T02:55:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26f7d,Chaqueta Urban Lite 386,5a95efbe-0bd9-4b3b-99f8-00e4017d26a8.jpg,chaqueta-urban-lite-386,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Exclusivo,Masculino,6852dcdc42ef544cc771d506,Ropa Interior,etiqueta_1,,,,,true,2025-04-17T00:19:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26f96,Pantalón Sweet Max 778,612edc6d-6cae-4402-99b2-4c518ea3c27e.jpg,pantalon-sweet-max-778,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Exclusivo,Niñas,6852dcdc42ef544cc771d509,Sudaderas,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,,false,2025-04-16T23:21:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26fa0,Camiseta Logo Premium 947,0046425e-2b2d-44ac-9e13-6ce8a9898853.jpg,camiseta-logo-premium-947,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Edición Limitada,Masculino,6852dcdc42ef544cc771d506,Gorras y Sombreros,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,,true,2025-04-17T02:57:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26fae,Powerbank 10000 2.0 525,100b4f01-b4b9-465c-a92f-4e83bd8f4b0b.jpg,powerbank-10000-2-0-525,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Destacado,Masculino,6852dcdc42ef544cc771d50e,Gadgets,etiqueta_1,etiqueta_2,,,,false,2025-04-16T23:18:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26fb7,Cargador Rápido Lite 471,680c5c83-846d-4a6f-9e05-9f1fdae6a2c1.jpg,cargador-rapido-lite-471,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Nuevo,Masculino,6852dcdc42ef544cc771d50e,Powerbanks,etiqueta_1,etiqueta_2,etiqueta_3,,,true,2025-04-17T03:03:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26fc0,Kit Edición Limitada Max 800,0004596c-f15c-44d7-ac4a-7be684b87d61.jpg,kit-edicion-limitada-max-800,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Destacado,Masculino,6852dcdc42ef544cc771d512,Colecciones Limitadas,etiqueta_1,,,,,true,2025-04-17T00:56:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26fc4,Tenis Jogging 2.0 308,20b51efa-4bba-4559-824c-d514bac70ae2.jpg,tenis-jogging-2-0-308,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Destacado,Femenino,6852dcdc42ef544cc771d50b,Botas,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,true,2025-04-17T00:16:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26fdc,Portadocumentos Ejecutivo Plus 290,b030e0d3-66b8-43c1-b548-b358932ef2fd.jpg,portadocumentos-ejecutivo-plus-290,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Edición Limitada,Masculino,6852dcdc42ef544cc771d502,Estuches,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,,true,2025-04-17T00:09:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26fe4,Morral Universitario Plus 427,0e0060fc-da37-47bd-b271-45303cb48920.jpg,morral-universitario-plus-427,Material duradero y tecnología avanzada. Combina funcionalidad y estilo para acompañarte en todas tus actividades.,Destacado,Masculino,6852dcdc42ef544cc771d4fe,Maletas de Viaje,etiqueta_1,,,,,true,2025-04-17T01:54:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c26fea,Botas Urban Plus 713,842a527b-f2ff-4fc6-97d7-053a178efdc0.jpg,botas-urban-plus-713,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Oferta,Femenino,6852dcdc42ef544cc771d50b,Zapatillas Casual,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,true,2025-04-17T03:07:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27004,Zapatillas City Premium 629,298f9b2d-1054-4915-b7f7-79f7d5054d73.jpg,zapatillas-city-premium-629,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Nuevo,Masculino,6852dcdc42ef544cc771d50a,Zapatillas Casual,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,,true,2025-04-17T01:50:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2700c,Mochila Explorer Plus 651,385c6b54-68e7-488b-94b7-01abeac7141e.jpg,mochila-explorer-plus-651,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Exclusivo,Masculino,6852dcdc42ef544cc771d4fe,Maletas de Viaje,etiqueta_1,,,,,true,2025-04-17T01:35:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27012,Estuche Triple Lite 447,abaea39d-44e6-4650-bf0c-7f2e15164af5.jpg,estuche-triple-lite-447,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Edición Limitada,Niños,6852dcdc42ef544cc771d504,Cartucheras,etiqueta_1,etiqueta_2,,,,true,2025-04-17T02:24:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2701a,Mochila Fashion Lite 141,bb6f3125-eb5a-4dbc-98cd-cab1d5a68891.jpg,mochila-fashion-lite-141,"Fabricado con los mejores materiales, ofrece comodidad y espacio. Su diseño único refleja tu personalidad.",Oferta,Masculino,6852dcdc42ef544cc771d4ff,Mochilas para Portátil,etiqueta_1,,,,,true,2025-04-17T02:17:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27025,Mochila Escolar Hero Plus 814,f98846de-6aaf-459f-94ff-3e9ac17373a1.jpg,mochila-escolar-hero-plus-814,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Edición Limitada,Niños,6852dcdc42ef544cc771d500,Loncheras,etiqueta_1,etiqueta_2,etiqueta_3,,,true,2025-04-17T00:53:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27029,Set Eco-friendly Plus 2.0 251,30062635-69ff-4f49-9f7e-3e674ab87bd7.jpg,set-eco-friendly-plus-2-0-251,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Exclusivo,Femenino,6852dcdc42ef544cc771d513,Premium,etiqueta_1,etiqueta_2,,,,false,2025-04-17T00:53:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2702e,Camiseta Fun Lite 726,4cc90730-6ee2-487b-b09e-a75b92effc57.jpg,camiseta-fun-lite-726,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Oferta,Niños,6852dcdc42ef544cc771d508,Pantalones,etiqueta_1,etiqueta_2,etiqueta_3,,,true,2025-04-17T02:05:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27041,Lonchera Unicorn Pro 829,613e2953-f274-48ad-9f7f-9eba008d4eca.jpg,lonchera-unicorn-pro-829,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Exclusivo,Niñas,6852dcdc42ef544cc771d501,Loncheras,etiqueta_1,etiqueta_2,,,,true,2025-04-17T01:36:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27048,Tenis Jogging Premium 548,2932fa86-e4c8-4dd7-8bae-c4f7c5b48c98.jpg,tenis-jogging-premium-548,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Exclusivo,Femenino,6852dcdc42ef544cc771d50b,Zapatillas Deportivas,etiqueta_1,,,,,false,2025-04-17T00:00:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2704d,Set Colección Infantil Plus 455,e8fa2bda-ab4c-493e-9155-bac0f5c2194f.jpg,set-coleccion-infantil-plus-455,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Destacado,Niños,6852dcdc42ef544cc771d514,Colecciones Infantiles,etiqueta_1,,,,,true,2025-04-17T00:14:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27056,Bolso de Mano Evening Premium 833,9171c732-5b3e-47dd-a880-ae98b4bf8307.jpg,bolso-de-mano-evening-premium-833,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Exclusivo,Femenino,6852dcdc42ef544cc771d503,Estuches,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,true,2025-04-17T03:06:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2705e,Chaqueta Junior Plus 378,b128e4f7-8e9e-4459-b4cb-a90f5d478296.jpg,chaqueta-junior-plus-378,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Edición Limitada,Niños,6852dcdc42ef544cc771d508,Gorras y Sombreros,etiqueta_1,,,,,false,2025-04-17T02:53:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2706d,Tenis Jogging 2.0 939,ab902362-3a85-48f4-9674-1ef73e64e4b6.jpg,tenis-jogging-2-0-939,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Oferta,Femenino,6852dcdc42ef544cc771d50b,Zapatillas Deportivas,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,true,2025-04-17T02:51:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27088,Estuche Triple Stars Premium 944,98d4bfaf-1fec-4193-8d22-1f9c0109ba2d.jpg,estuche-triple-stars-premium-944,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Nuevo,Niñas,6852dcdc42ef544cc771d505,Cartucheras,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,,true,2025-04-17T00:42:17.000Z,6852dbf5c4a6f8d1a81074f6,0
