_id,titulo,portada,slug,descripcion,etiqueta,clasificacion,categoria,subcategorias,labels[0],labels[1],labels[2],labels[3],labels[4],estado,createdAT,tenant,__v
6852ddc311304d6fc7c27253,Pantalón Play Premium 978,686de573-ea88-4bd5-abbc-aec8547c886f.jpg,pantalon-play-premium-978,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Exclusivo,Niños,6852dcdc42ef544cc771d508,Chaquetas,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,true,2025-04-17T02:55:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27268,Billetera Slim Max 783,51c0481a-fda2-4086-aab8-faefe659e608.jpg,billetera-slim-max-783,Material duradero y tecnología avanzada. Combina funcionalidad y estilo para acompañarte en todas tus actividades.,Oferta,Femenino,6852dcdc42ef544cc771d503,Bolsos de Mano,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,false,2025-04-17T00:23:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27270,Zapatillas Sweet Max 398,5aa14446-9be4-4e9a-8fab-16131774b969.jpg,zapatillas-sweet-max-398,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Exclusivo,Niñas,6852dcdc42ef544cc771d50d,Botas,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,true,2025-04-17T02:49:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2727d,Maleta Viajera 2.0 651,e009b052-3914-4250-9608-43372cc8cc5b.jpg,maleta-viajera-2-0-651,Material duradero y tecnología avanzada. Combina funcionalidad y estilo para acompañarte en todas tus actividades.,Edición Limitada,Masculino,6852dcdc42ef544cc771d4fe,Mochilas Urbanas,etiqueta_1,,,,,true,2025-04-17T02:34:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27283,Tenis Sport Kid Premium 820,8edb6472-d85b-484b-9659-19b36ebebdbf.jpg,tenis-sport-kid-premium-820,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Exclusivo,Niños,6852dcdc42ef544cc771d50c,Zapatillas Deportivas,etiqueta_1,etiqueta_2,etiqueta_3,,,true,2025-04-17T01:32:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c272a7,Sandalias Summer Kid Lite 336,529e560d-17fd-4111-8d8e-a6f500ed425b.jpg,sandalias-summer-kid-lite-336,"Fabricado con los mejores materiales, ofrece comodidad y espacio. Su diseño único refleja tu personalidad.",Destacado,Niñas,6852dcdc42ef544cc771d50d,Botas,etiqueta_1,,,,,false,2025-04-16T23:20:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c272cc,Morral Universitario 2.0 360,d62e8e91-e774-46e7-babd-a865597e81cb.jpg,morral-universitario-2-0-360,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Oferta,Masculino,6852dcdc42ef544cc771d4fe,Bolsos Deportivos,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,false,2025-04-17T02:50:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c272d6,Pantalón Slim Max 547,eafc6f56-7b24-493e-9181-d42c9a1e60c0.jpg,pantalon-slim-max-547,"Fabricado con los mejores materiales, ofrece comodidad y espacio. Su diseño único refleja tu personalidad.",Nuevo,Femenino,6852dcdc42ef544cc771d507,Gorras y Sombreros,etiqueta_1,,,,,true,2025-04-17T00:43:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c272e7,Cargador Color 2.0 821,eb44de3b-b0a5-4ff6-a561-35b9d6057466.jpg,cargador-color-2-0-821,Material duradero y tecnología avanzada. Combina funcionalidad y estilo para acompañarte en todas tus actividades.,Exclusivo,Femenino,6852dcdc42ef544cc771d50f,Powerbanks,etiqueta_1,etiqueta_2,,,,false,2025-04-17T02:22:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c272ef,Billetera Slim 2.0 959,4cebaaca-2901-47c1-abcf-ad299c22ba03.jpg,billetera-slim-2-0-959,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Nuevo,Femenino,6852dcdc42ef544cc771d503,Estuches,etiqueta_1,etiqueta_2,,,,true,2025-04-17T03:13:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c272f5,Set Colección Sweet Lite 676,fca73227-692d-431d-acdd-aa3a54bb5074.jpg,set-coleccion-sweet-lite-676,"Fabricado con los mejores materiales, ofrece comodidad y espacio. Su diseño único refleja tu personalidad.",Destacado,Niñas,6852dcdc42ef544cc771d515,Personajes,etiqueta_1,etiqueta_2,etiqueta_3,,,false,2025-04-17T01:20:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c272fc,Gadget Junior Premium 559,87df888d-d598-4fd7-b403-68cfa0b16f40.jpg,gadget-junior-premium-559,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Destacado,Niños,6852dcdc42ef544cc771d510,Gadgets Infantiles,etiqueta_1,etiqueta_2,etiqueta_3,,,true,2025-04-17T01:00:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27305,Kit Edición Limitada Fashion Max 955,7957c0a7-ace1-4407-987c-7cddccfa9a6d.jpg,kit-edicion-limitada-fashion-max-955,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Edición Limitada,Femenino,6852dcdc42ef544cc771d513,Eco-friendly,etiqueta_1,etiqueta_2,etiqueta_3,,,true,2025-04-17T01:49:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2730c,Set Eco-friendly Lite 865,8bd090f9-3717-4673-a0c8-ed79266c96f2.jpg,set-eco-friendly-lite-865,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Edición Limitada,Masculino,6852dcdc42ef544cc771d512,Colecciones Limitadas,etiqueta_1,etiqueta_2,etiqueta_3,,,false,2025-04-17T02:18:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27314,Cargador Color Lite 199,b1c38440-3f02-449f-a428-0f6d17fe8bc0.jpg,cargador-color-lite-199,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Edición Limitada,Femenino,6852dcdc42ef544cc771d50f,Cargadores,etiqueta_1,,,,,true,2025-04-17T01:04:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2731d,Mochila Urbana Premium 342,4504d72c-4109-41e7-b3ef-a0aaba2d34db.jpg,mochila-urbana-premium-342,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Destacado,Masculino,6852dcdc42ef544cc771d4fe,Bolsos Deportivos,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,,true,2025-04-17T01:17:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27320,Pantalón Play Pro 382,f88ac596-d741-4848-b461-8e8687df6f3b.jpg,pantalon-play-pro-382,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Destacado,Niños,6852dcdc42ef544cc771d508,Chaquetas,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,,true,2025-04-17T01:47:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2732a,Tenis Sport Kid Max 171,f7d22daa-4df8-4a9d-bcb1-d88cae334c6c.jpg,tenis-sport-kid-max-171,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Nuevo,Niños,6852dcdc42ef544cc771d50c,Botas,etiqueta_1,etiqueta_2,etiqueta_3,,,false,2025-04-17T03:06:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27346,Mochila Premium Gold Premium 859,41726234-ae90-42b7-8901-525889c9d936.jpg,mochila-premium-gold-premium-859,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Oferta,Femenino,6852dcdc42ef544cc771d513,Eco-friendly,etiqueta_1,etiqueta_2,etiqueta_3,,,true,2025-04-17T00:58:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2734f,Set Colección Infantil Lite 747,111cc7a8-2729-43a7-93de-8557670fa496.jpg,set-coleccion-infantil-lite-747,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Exclusivo,Niños,6852dcdc42ef544cc771d514,Personajes,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,true,2025-04-17T02:16:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27355,Botas Urban Plus 458,d5a8916c-a5fe-4112-8541-58c061e71bd3.jpg,botas-urban-plus-458,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Nuevo,Femenino,6852dcdc42ef544cc771d50b,Botas,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,true,2025-04-17T02:37:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27359,Mochila Explorer Pro 442,81872913-e4c4-44de-9926-3cdc0d59af00.jpg,mochila-explorer-pro-442,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Oferta,Masculino,6852dcdc42ef544cc771d4fe,Riñoneras,etiqueta_1,etiqueta_2,,,,true,2025-04-17T00:00:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2735f,Mochila Personajes Girl Lite 145,dcc7b8c6-f407-488b-b78c-7127b0d0e106.jpg,mochila-personajes-girl-lite-145,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Oferta,Niñas,6852dcdc42ef544cc771d515,Personajes,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,false,2025-04-17T02:52:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27363,Mochila Personajes Girl Plus 865,9fef63a3-a123-4702-8368-d519dde9fa5a.jpg,mochila-personajes-girl-plus-865,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Edición Limitada,Niñas,6852dcdc42ef544cc771d515,Colecciones Infantiles,etiqueta_1,,,,,true,2025-04-17T00:04:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27368,Camiseta Logo Lite 557,683c5664-de04-49c0-8248-349538bb694d.jpg,camiseta-logo-lite-557,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Nuevo,Masculino,6852dcdc42ef544cc771d506,Gorras y Sombreros,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,,true,2025-04-17T01:39:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27375,Botas Explorer Pro 176,21aa9715-6a6b-421c-ac63-917e7d5bcbb6.jpg,botas-explorer-pro-176,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Nuevo,Masculino,6852dcdc42ef544cc771d50a,Sandalias,etiqueta_1,etiqueta_2,,,,false,2025-04-17T02:14:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2739c,Audífonos Kid Plus 758,b31d1c2b-9907-4d32-9de0-b14fb9e8b501.jpg,audifonos-kid-plus-758,Material duradero y tecnología avanzada. Combina funcionalidad y estilo para acompañarte en todas tus actividades.,Destacado,Niños,6852dcdc42ef544cc771d510,Accesorios para Celular,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,false,2025-04-17T02:19:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c273a4,Chaqueta Urban 2.0 874,eda3c843-489c-4f19-ab93-e0ad7c093fa4.jpg,chaqueta-urban-2-0-874,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Edición Limitada,Masculino,6852dcdc42ef544cc771d506,Pantalones,etiqueta_1,,,,,false,2025-04-17T01:11:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c273b1,Tenis Runner Lite 187,a8fa9487-d2f6-4848-abd9-4e3d635ec51c.jpg,tenis-runner-lite-187,"Fabricado con los mejores materiales, ofrece comodidad y espacio. Su diseño único refleja tu personalidad.",Oferta,Masculino,6852dcdc42ef544cc771d50a,Zapatillas Deportivas,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,,false,2025-04-17T01:38:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c273bb,Mochila Lifestyle Pro 184,9d92007d-5753-4eae-a470-a094b06846c1.jpg,mochila-lifestyle-pro-184,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Edición Limitada,Masculino,6852dcdc42ef544cc771d4ff,Riñoneras,etiqueta_1,,,,,false,2025-04-17T00:39:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c273c1,Billetera Slim Plus 589,562748e8-a23f-4cdd-a61d-6ca6c32e6202.jpg,billetera-slim-plus-589,"Fabricado con los mejores materiales, ofrece comodidad y espacio. Su diseño único refleja tu personalidad.",Exclusivo,Femenino,6852dcdc42ef544cc771d503,Bolsos de Mano,etiqueta_1,etiqueta_2,,,,true,2025-04-17T02:47:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c273c5,Sandalias Summer 2.0 896,723523d5-7f00-4450-bb30-c8a1f7a3972d.jpg,sandalias-summer-2-0-896,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Edición Limitada,Femenino,6852dcdc42ef544cc771d50b,Botas,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,true,2025-04-16T23:28:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c273d0,Zapatillas City Max 978,7d05d26c-95f3-4a02-bcce-c83c79514568.jpg,zapatillas-city-max-978,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Destacado,Masculino,6852dcdc42ef544cc771d50a,Zapatillas Casual,etiqueta_1,etiqueta_2,,,,true,2025-04-17T01:14:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c273df,Pantalón Sweet Lite 320,7fb550ab-16a2-4247-b33d-9852c113ce60.jpg,pantalon-sweet-lite-320,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Nuevo,Niñas,6852dcdc42ef544cc771d509,Pantalones,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,true,2025-04-17T01:47:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c273f5,Audífonos Slim Plus 158,78bd7cd0-d8b5-4503-8fc7-b7214175ed10.jpg,audifonos-slim-plus-158,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Edición Limitada,Femenino,6852dcdc42ef544cc771d50f,Audífonos,etiqueta_1,etiqueta_2,etiqueta_3,,,true,2025-04-17T00:20:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c273fd,Gadget Junior Premium 478,d6d8ba44-9922-4790-81b4-28514fa95734.jpg,gadget-junior-premium-478,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Oferta,Niños,6852dcdc42ef544cc771d510,Gadgets Infantiles,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,,true,2025-04-17T02:19:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27402,Sandalias Fun Premium 709,8f0f0373-774a-4ee7-9818-5591373634fc.jpg,sandalias-fun-premium-709,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Nuevo,Niños,6852dcdc42ef544cc771d50c,Zapatillas Casual,etiqueta_1,etiqueta_2,,,,true,2025-04-16T23:52:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27424,Estuche Triple Stars Max 831,e6d3e8d7-8491-4d01-83c7-81baebccd2e5.jpg,estuche-triple-stars-max-831,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Edición Limitada,Niñas,6852dcdc42ef544cc771d505,Estuches,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,,false,2025-04-17T02:12:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2742c,Bolso de Mano Evening Max 402,e3b7bc90-06cd-4df9-a086-fc81fd41f24a.jpg,bolso-de-mano-evening-max-402,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Edición Limitada,Femenino,6852dcdc42ef544cc771d503,Billeteras,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,,true,2025-04-16T23:38:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27433,Cartuchera Adventure 2.0 881,132bb88a-e683-4f5d-a54e-bbcda337e041.jpg,cartuchera-adventure-2-0-881,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Nuevo,Niños,6852dcdc42ef544cc771d504,Loncheras,etiqueta_1,,,,,false,2025-04-17T01:27:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2743e,Pantalón Cargo Max 928,e3e06614-f78b-4d61-aadf-dba79d8831dc.jpg,pantalon-cargo-max-928,"Fabricado con los mejores materiales, ofrece comodidad y espacio. Su diseño único refleja tu personalidad.",Nuevo,Masculino,6852dcdc42ef544cc771d506,Sudaderas,etiqueta_1,etiqueta_2,,,,true,2025-04-16T23:26:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27447,Pantalón Play Lite 991,2e90b78d-dffd-4da4-8e71-8ddcf8461ad3.jpg,pantalon-play-lite-991,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Edición Limitada,Niños,6852dcdc42ef544cc771d508,Camisetas,etiqueta_1,,,,,true,2025-04-17T00:47:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27456,Zapatillas Sweet Lite 883,48fa9b8b-3b6b-46c2-99e6-9c3ca045d806.jpg,zapatillas-sweet-lite-883,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Oferta,Niñas,6852dcdc42ef544cc771d50d,Sandalias,etiqueta_1,,,,,false,2025-04-17T00:02:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2745f,Pantalón Slim 2.0 338,997acfbd-cb16-4380-a4a0-5f4dd4a5ed2b.jpg,pantalon-slim-2-0-338,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Destacado,Femenino,6852dcdc42ef544cc771d507,Ropa Deportiva,etiqueta_1,,,,,true,2025-04-17T02:11:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27476,Lonchera Space Pro 204,68449552-9cd5-4132-8bb1-090abe72a63b.jpg,lonchera-space-pro-204,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Destacado,Niños,6852dcdc42ef544cc771d500,Loncheras,etiqueta_1,etiqueta_2,,,,true,2025-04-16T23:45:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c2747f,Pantalón Play 2.0 414,52b892c7-2950-4573-a9b1-0fc25ac023dc.jpg,pantalon-play-2-0-414,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Edición Limitada,Niños,6852dcdc42ef544cc771d508,Gorras y Sombreros,etiqueta_1,etiqueta_2,,,,true,2025-04-17T00:48:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27489,Lonchera Space Lite 834,a78e15fa-3c29-463b-8755-cf0a887178a8.jpg,lonchera-space-lite-834,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Oferta,Niños,6852dcdc42ef544cc771d500,Loncheras,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,,true,2025-04-17T02:23:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27492,Set Eco-friendly Plus Lite 379,bb1f948f-d438-488b-920a-7d6bb45da373.jpg,set-eco-friendly-plus-lite-379,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Oferta,Femenino,6852dcdc42ef544cc771d513,Premium,etiqueta_1,,,,,true,2025-04-17T00:39:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c27499,Gadget Sweet Max 147,d2f86a55-9fa1-46d5-a0bc-3600460e9089.jpg,gadget-sweet-max-147,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Oferta,Niñas,6852dcdc42ef544cc771d511,Gadgets Infantiles,etiqueta_1,etiqueta_2,,,,true,2025-04-16T23:39:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c274a0,Billetera Slim Lite 633,23e9e2b1-6f39-4f85-9cef-64b5a5394004.jpg,billetera-slim-lite-633,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Destacado,Femenino,6852dcdc42ef544cc771d503,Neceseres,etiqueta_1,,,,,true,2025-04-17T01:26:17.000Z,6852dbf5c4a6f8d1a81074f6,0
6852ddc311304d6fc7c274a7,Lonchera Unicorn Plus 346,f5b98b0b-e3f8-41cb-be2f-ee821ad529d3.jpg,lonchera-unicorn-plus-346,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Exclusivo,Niñas,6852dcdc42ef544cc771d501,Mochilas para Niños,etiqueta_1,etiqueta_2,etiqueta_3,etiqueta_4,etiqueta_5,true,2025-04-16T23:49:17.000Z,6852dbf5c4a6f8d1a81074f6,0
